1.jpg 181L4FHL 1814FHL 8 False 94.076475 Si 1 0.999884 8 1.0 1 0.999542 L 0.526692 4 1.0 F 1.0 H 1.0 L 1.0 57.25795888900757
2.jpg E4027GPF 4027GPF 8 True 99.5402875 Si E 0.963242 4 0.999981 0 1.0 2 1.0 7 1.0 G 1.0 P 1.0 F 1.0 57.28070044517517
3.jpg 57VCC 9507CCR 5 False 98.68576000000002 Si 5 0.950736 7 1.0 V 0.983552 C 1.0 C 1.0 35.76632046699524
4.jpg 237I2KC 3972KWC 7 False 94.63022857142856 Si 2 0.626797 3 1.0 7 1.0 I 0.99732 2 1.0 K 0.999999 C 1.0 50.099282026290894
5.jpg 371JC 3671JDC 5 False 99.99936000000001 Si 3 0.999978 7 1.0 1 0.99999 J 1.0 C 1.0 35.77868103981018
6.jpg B6594KVZ 6594KVZ 8 True 91.038975 Si B 0.760007 6 0.99998 5 0.52505 9 1.0 4 1.0 K 0.999947 V 0.998134 Z 1.0 57.28481388092041
7.jpg 7ZI 1296BZL 4 False 87.65583333333335 Si 7 0.740697 Z 0.889206 I 0.999772 50.10608911514282
8.jpg 7I1I 7819HBM 4 False 97.265175 Si 7 1.0 I 0.998426 1 0.959619 I 0.932562 28.591812133789062
9.jpg 343GHJ 3843GHJ 6 False 99.95151666666665 Si 3 0.999926 4 1.0 3 0.997165 G 1.0 H 1.0 J 1.0 42.94155836105347
10.jpg 5VJ1 0508KVJ 5 False 74.47395 Si 5 0.511902 V 0.993315 J 1.0 1 0.473741 114.63763093948364
11.jpg J4F 4802DFP 3 False 96.64583333333333 Si J 0.899375 4 1.0 F 1.0 35.78711485862732
12.jpg 54SJGG 5495JGG 6 False 85.32131666666666 Si 5 0.614053 4 1.0 S 0.505226 J 1.0 G 1.0 G 1.0 93.12483930587769
13.jpg I4I547CF 4547CFN 8 False 96.561475 Si I 0.9521 4 0.999981 I 0.99705 5 0.775791 4 0.999998 7 1.0 C 1.0 F 0.999998 57.298288345336914
14.jpg F13C 1183GCW 4 False 92.943925 Si F 0.999872 1 0.717896 3 0.999989 C 1.0 28.611522674560547
15.jpg 11 6116GZG 2 False 99.7825 Si 1 0.9998 1 0.99585 14.254419565200806
16.jpg 3IJ 3963JCK 3 False 98.63283333333334 Si 3 0.963361 I 0.995624 J 1.0 21.439013481140137
17.jpg L71F 7616GFD 3 False 99.98787499999999 Si L 0.999516 7 1.0 1 0.999999 F 1.0 50.10097408294678
18.jpg PJ43L4 8423LGZ 6 False 95.46775 Si P 0.884102 J 0.989412 4 1.0 3 0.999992 L 1.0 4 0.854559 42.931689500808716
19.jpg 7747 7747DZD 5 False 100.0 Si 7 1.0 7 1.0 4 1.0 7 1.0 64.44638395309448
20.jpg C9193GRY 9193GRY 8 True 91.7455875 Si C 0.339796 9 1.0 1 0.999851 9 1.0 3 1.0 G 1.0 R 1.0 Y 1.0 57.26224660873413
21.jpg 33S 3539DSX 3 False 99.99766666666666 Si 3 0.999994 3 0.999944 S 0.999992 21.43869662284851
22.jpg 777IJ 7770KDJ 5 False 99.94416000000001 Si 7 1.0 7 1.0 7 1.0 I 0.997208 J 1.0 35.747050046920776
23.jpg 47F 8461FDM 3 False 88.30460000000001 Si 4 1.0 7 0.649147 F 0.999991 21.439794540405273
24.jpg Z12452LSZ 2452LSZ 9 False 95.1098888888889 Si Z 0.983603 1 0.642827 2 1.0 4 0.999719 5 0.933754 2 1.0 L 0.99999 S 0.999997 Z 1.0 64.16984057426453
25.jpg C45IZ 0450HZB 5 False 92.19944 Si C 0.623527 4 1.0 5 0.986735 I 0.99971 Z 1.0 35.48948001861572
26.jpg 7347LMT 7347LMT 7 True 99.99292857142858 Si 7 1.0 3 0.999998 4 0.999958 7 1.0 L 1.0 M 0.999549 T 1.0 49.83084011077881
27.jpg IB0W BA2044W 4 False 97.70797499999999 Si I 0.909024 B 0.99937 0 1.0 W 0.999925 28.30984139442444
